OrderID,ClientName,ServiceType,OrderDate,CompletionDate,Revenue,Cost,Status
1323.0,ABC ltd,Data Cleanup,2024-03-05,2024-04-23,109547,52866.0,In Progress
1324.0,DELTA corp,BI Report,2024-04-27,2024-01-14,32127,74213.0,In Progress
1325.0,Xyz pvt,Data Cleanup,2024-03-19,2024-03-08,32878,84638.0,Done
1326.0,Delta Corp,Data Cleanup,2024-06-08,2024-07-27,87480,65239.0,In Progress
1327.0,ABC ltd,Consulting,2024-01-08,2024-01-15,75690,51211.0,In Progress
1328.0,Delta Corp,Data Cleanup,2024-04-06,2024-05-22,92838,11004.0,Pending
1329.0,abc LTD,Consulting,2024-01-18,2024-07-01,71360,,Pending
1330.0,Xyz pvt,Automation,2024-06-21,2024-02-18,15207,82522.0,Done
1331.0,abc LTD,Consulting,2024-04-05,2024-05-02,16083,72084.0,In Progress
1332.0,Xyz pvt,Data Cleanup,2024-02-02,2024-06-29,66564,34269.0,In Progress
,Xyz pvt,Automation,2024-01-05,2024-08-07,18311,87709.0,Done
1334.0,Delta Corp,Consulting,2024-05-06,2024-01-11,38135,29118.0,Pending
,abc LTD,Data Cleanup,2024-03-14,2024-05-05,72109,22089.0,In Progress
,abc LTD,Automation,2024-05-05,2024-06-05,76354,50956.0,Done
1337.0,ABC ltd,Consulting,2024-06-12,2024-08-05,78647,87226.0,Pending
1338.0,abc LTD,Data Cleanup,2024-05-30,2024-04-09,74301,21740.0,Done
1339.0,ABC ltd,Data Cleanup,2024-06-16,2024-04-25,77233,77581.0,Done
1340.0,XYZ Pvt,BI Report,2024-01-05,2024-07-09,111755,79160.0,In Progress
1341.0,XYZ Pvt,BI Report,2024-02-03,2024-04-19,97128,51779.0,Pending
1342.0,XYZ Pvt,Consulting,2024-01-24,2024-03-09,61212,28495.0,In Progress
1343.0,DELTA corp,Consulting,2024-05-24,2024-07-07,104468,47602.0,In Progress
1344.0,abc LTD,Consulting,2024-04-04,2024-08-02,72776,17033.0,Pending
1345.0,DELTA corp,Data Cleanup,2024-03-11,2024-05-24,99576,61103.0,Pending
1346.0,abc LTD,Consulting,2024-04-01,2024-06-16,86386,28442.0,Pending
1347.0,ABC ltd,Data Cleanup,2024-05-04,2024-03-16,66588,11247.0,In Progress
,DELTA corp,Consulting,2024-01-22,2024-04-18,46716,58368.0,Pending
1349.0,DELTA corp,Data Cleanup,2024-01-15,2024-04-03,93255,63244.0,Pending
1350.0,DELTA corp,Data Cleanup,2024-04-10,2024-01-11,36777,33474.0,Pending
1351.0,Xyz pvt,BI Report,2024-01-15,2024-07-16,64285,72784.0,Done
1352.0,ABC ltd,Automation,2024-06-01,2024-04-24,97558,13586.0,Pending
1353.0,XYZ Pvt,Data Cleanup,2024-02-22,2024-07-31,114532,,In Progress
1354.0,ABC ltd,Consulting,2024-05-28,2024-07-11,108481,15940.0,Done
1355.0,Xyz pvt,BI Report,2024-04-11,2024-04-26,43788,,In Progress
1356.0,abc LTD,Consulting,2024-04-22,2024-07-19,19019,48747.0,Done
,ABC ltd,Consulting,2024-02-01,2024-06-10,90018,72727.0,Pending
1358.0,DELTA corp,Data Cleanup,2024-01-21,2024-06-19,61873,42282.0,Done
1359.0,XYZ Pvt,Data Cleanup,2024-06-20,2024-06-03,99116,65760.0,In Progress
1360.0,XYZ Pvt,Automation,2024-03-23,2024-05-11,24895,,Done
1361.0,abc LTD,Data Cleanup,2024-01-14,2024-05-20,94671,10883.0,Pending
1362.0,ABC ltd,Data Cleanup,2024-01-15,2024-03-08,64013,44594.0,Pending
1363.0,Xyz pvt,Automation,2024-05-27,2024-05-25,74570,86103.0,In Progress
1364.0,abc LTD,Consulting,2024-02-03,2024-06-08,90923,,Done
1365.0,ABC ltd,Automation,2024-06-12,2024-05-30,109672,23426.0,In Progress
1366.0,Delta Corp,Automation,2024-03-23,2024-01-23,97895,24486.0,In Progress
1367.0,XYZ Pvt,Automation,2024-01-09,2024-03-22,62672,84085.0,In Progress
1368.0,Xyz pvt,BI Report,2024-06-06,2024-08-06,21121,11993.0,Pending
1369.0,DELTA corp,Consulting,2024-03-17,2024-07-13,114332,20219.0,Done
1370.0,Xyz pvt,BI Report,2024-06-11,2024-05-26,97445,11708.0,Pending
1371.0,DELTA corp,BI Report,2024-05-20,2024-05-23,82863,36788.0,Pending
,Xyz pvt,Data Cleanup,2024-06-22,2024-04-17,33930,9495.0,Pending
1373.0,XYZ Pvt,Automation,2024-01-09,2024-05-01,64987,44160.0,Done
1374.0,DELTA corp,Automation,2024-02-05,2024-08-06,115787,,Pending
1375.0,ABC ltd,BI Report,2024-04-26,2024-01-22,50502,43553.0,Pending
1376.0,DELTA corp,Data Cleanup,2024-01-03,2024-07-02,112083,30203.0,Pending
1377.0,abc LTD,Data Cleanup,2024-01-19,2024-01-19,46688,62032.0,Done
,ABC ltd,Data Cleanup,2024-06-04,2024-03-02,22304,79124.0,Done
1379.0,abc LTD,Consulting,2024-01-23,2024-04-07,19049,88747.0,In Progress
1380.0,Xyz pvt,BI Report,2024-04-13,2024-05-18,29947,45659.0,Pending
1381.0,ABC ltd,Consulting,2024-05-14,2024-04-28,24495,72043.0,Pending
1382.0,Xyz pvt,Data Cleanup,2024-04-14,2024-07-08,39707,11525.0,Done
1383.0,Delta Corp,Data Cleanup,2024-05-21,2024-05-16,113696,12777.0,Done
1384.0,Xyz pvt,Data Cleanup,2024-02-15,2024-05-23,76920,77725.0,Pending
1385.0,Xyz pvt,Automation,2024-05-22,2024-04-23,59544,53791.0,In Progress
1386.0,abc LTD,BI Report,2024-01-15,2024-07-25,45706,39501.0,In Progress
1387.0,DELTA corp,Automation,2024-02-20,2024-05-03,115770,73258.0,Pending
1388.0,Delta Corp,Consulting,2024-04-19,2024-04-06,48993,84185.0,In Progress
1389.0,Xyz pvt,Automation,2024-01-08,2024-01-16,29987,31719.0,In Progress
1390.0,Xyz pvt,BI Report,2024-03-09,2024-04-13,34089,74686.0,Pending
1391.0,Delta Corp,Automation,2024-06-27,2024-07-30,80997,87837.0,In Progress
1392.0,Delta Corp,Data Cleanup,2024-03-03,2024-01-13,24993,36434.0,Done
1393.0,ABC ltd,Consulting,2024-03-08,2024-08-04,26465,28520.0,Pending
1394.0,abc LTD,Consulting,2024-05-23,2024-04-28,97071,64881.0,Done
1395.0,Delta Corp,Data Cleanup,2024-05-31,2024-07-10,47640,9510.0,Pending
1396.0,Delta Corp,Data Cleanup,2024-01-06,2024-06-02,90997,36546.0,Done
1397.0,XYZ Pvt,Data Cleanup,2024-04-28,2024-03-10,27366,21982.0,In Progress
1398.0,DELTA corp,BI Report,2024-02-26,2024-04-07,44895,77451.0,Done
1399.0,Delta Corp,Automation,2024-01-31,2024-06-05,16785,88270.0,Done
1400.0,abc LTD,Consulting,2024-01-06,2024-06-11,21242,27636.0,Done
1401.0,DELTA corp,Automation,2024-06-05,2024-04-18,39529,66087.0,Done
1402.0,DELTA corp,Data Cleanup,2024-03-07,2024-04-13,79399,18957.0,Done
1403.0,Xyz pvt,Data Cleanup,2024-05-10,2024-03-29,21356,44706.0,Pending
1404.0,Xyz pvt,Automation,2024-06-04,2024-07-08,38229,70871.0,Done
1405.0,Xyz pvt,Consulting,2024-03-14,2024-07-31,100380,69737.0,Done
1406.0,Xyz pvt,BI Report,2024-04-23,2024-03-18,33220,48975.0,Pending
1407.0,XYZ Pvt,Automation,2024-04-06,2024-05-29,40651,36129.0,Pending
,Delta Corp,Data Cleanup,2024-06-24,2024-03-04,112222,45939.0,In Progress
1409.0,Xyz pvt,Data Cleanup,2024-03-20,2024-02-05,102663,73059.0,Done
1410.0,ABC ltd,BI Report,2024-05-02,2024-03-09,103198,16298.0,Done
1411.0,Xyz pvt,Automation,2024-05-17,2024-02-22,76850,72422.0,In Progress
1412.0,Delta Corp,BI Report,2024-02-02,2024-01-28,49261,14480.0,Done
1413.0,Xyz pvt,BI Report,2024-05-19,2024-07-21,73479,68389.0,In Progress
1414.0,XYZ Pvt,Consulting,2024-02-13,2024-06-11,65700,76393.0,Pending
1415.0,abc LTD,Consulting,2024-01-13,2024-02-29,105896,12349.0,Done
1416.0,abc LTD,Data Cleanup,2024-05-31,2024-01-12,118467,74964.0,Done
1417.0,Delta Corp,Automation,2024-06-20,2024-04-26,57380,47491.0,Pending
1418.0,abc LTD,Consulting,2024-02-26,2024-04-20,94833,54778.0,Done
1419.0,abc LTD,Data Cleanup,2024-04-05,2024-07-26,119008,35677.0,Pending
1420.0,ABC ltd,Automation,2024-05-23,2024-04-12,103324,89254.0,Pending
1421.0,Delta Corp,Data Cleanup,2024-04-18,2024-01-17,119992,88345.0,In Progress
1422.0,Delta Corp,Consulting,2024-04-29,2024-03-05,42011,21272.0,Pending
1423.0,abc LTD,Data Cleanup,2024-04-09,2024-02-26,63603,19828.0,In Progress
1424.0,abc LTD,Automation,2024-05-28,2024-06-08,108593,52431.0,Pending
1425.0,abc LTD,Automation,2024-04-20,2024-05-24,33447,15856.0,In Progress
1426.0,DELTA corp,Data Cleanup,2024-02-20,2024-05-25,98940,19223.0,In Progress
1427.0,XYZ Pvt,Automation,2024-01-21,2024-03-17,101677,,In Progress
1428.0,Xyz pvt,Data Cleanup,2024-02-29,2024-07-31,102843,64822.0,In Progress
1429.0,XYZ Pvt,Automation,2024-06-27,2024-07-13,90877,43689.0,Done
1430.0,Delta Corp,Data Cleanup,2024-01-21,2024-05-09,89678,,Pending
1431.0,ABC ltd,Data Cleanup,2024-04-16,2024-06-10,79583,64396.0,Pending
1432.0,Xyz pvt,Data Cleanup,2024-05-05,2024-06-16,78056,20637.0,Pending
1433.0,ABC ltd,BI Report,2024-05-13,2024-03-05,96468,54534.0,Pending
1434.0,DELTA corp,Automation,2024-03-13,2024-06-10,27017,,In Progress
1435.0,Delta Corp,Consulting,2024-03-16,2024-02-05,113873,,Done
1436.0,DELTA corp,Data Cleanup,2024-03-18,2024-03-22,52880,82038.0,Pending
1437.0,Delta Corp,BI Report,2024-05-13,2024-03-21,16355,,Pending
1438.0,ABC ltd,Consulting,2024-03-05,2024-03-06,73936,56068.0,Pending
1439.0,ABC ltd,Data Cleanup,2024-03-26,2024-01-07,79608,,In Progress
1440.0,ABC ltd,Consulting,2024-02-03,2024-06-14,96622,23046.0,Pending
1441.0,Delta Corp,BI Report,2024-02-25,2024-07-23,102051,33270.0,Pending
1442.0,abc LTD,Consulting,2024-03-15,2024-07-13,94756,84342.0,Done
1443.0,ABC ltd,Data Cleanup,2024-01-03,2024-05-05,62266,45988.0,In Progress
1444.0,DELTA corp,Consulting,2024-06-18,2024-03-04,69554,60179.0,Done
1445.0,Xyz pvt,Consulting,2024-01-06,2024-02-14,73215,,Pending
1446.0,Delta Corp,Data Cleanup,2024-01-06,2024-06-30,114138,37512.0,In Progress
1447.0,DELTA corp,BI Report,2024-05-27,2024-02-06,75656,67165.0,Pending
1448.0,XYZ Pvt,BI Report,2024-05-28,2024-02-12,69104,13099.0,Pending
1449.0,XYZ Pvt,Consulting,2024-01-02,2024-04-06,91844,61487.0,In Progress
1450.0,Xyz pvt,Automation,2024-03-30,2024-07-30,15969,82088.0,Done
1451.0,abc LTD,Consulting,2024-02-25,2024-08-07,113896,85163.0,In Progress
1452.0,ABC ltd,Automation,2024-04-05,2024-04-02,15254,58003.0,In Progress
1453.0,Delta Corp,Consulting,2024-01-10,2024-05-25,25306,74886.0,Done
1454.0,DELTA corp,BI Report,2024-03-27,2024-03-30,80516,85812.0,In Progress
1455.0,ABC ltd,Consulting,2024-03-10,2024-07-05,108077,19739.0,Done
1456.0,DELTA corp,Consulting,2024-05-30,2024-03-21,83197,20384.0,Done
,Delta Corp,Automation,2024-04-22,2024-05-12,95845,,In Progress
1458.0,XYZ Pvt,BI Report,2024-01-30,2024-01-18,33223,10120.0,In Progress
1459.0,ABC ltd,Automation,2024-05-07,2024-02-13,86441,8993.0,Done
1460.0,Xyz pvt,Consulting,2024-03-18,2024-01-28,82967,26150.0,Done
1461.0,abc LTD,Data Cleanup,2024-06-13,2024-04-24,88292,72681.0,Done
1462.0,Xyz pvt,Consulting,2024-02-24,2024-04-21,85889,53388.0,Done
1463.0,abc LTD,Consulting,2024-02-18,2024-04-06,65117,59116.0,Done
1464.0,DELTA corp,Automation,2024-02-03,2024-05-26,16737,63753.0,In Progress
1465.0,ABC ltd,Data Cleanup,2024-04-14,2024-05-29,97404,47787.0,Pending
1466.0,ABC ltd,Data Cleanup,2024-06-20,2024-01-29,47476,43673.0,In Progress
1467.0,abc LTD,Automation,2024-01-22,2024-07-09,39325,,Pending
1468.0,XYZ Pvt,BI Report,2024-01-31,2024-07-14,27326,68123.0,Done
1469.0,Delta Corp,Data Cleanup,2024-05-14,2024-02-08,105122,24627.0,In Progress
1470.0,Xyz pvt,Data Cleanup,2024-04-14,2024-07-02,27911,81474.0,Pending
,DELTA corp,Automation,2024-05-28,2024-04-26,44080,66844.0,Done
1472.0,Xyz pvt,BI Report,2024-01-16,2024-08-06,37635,70904.0,In Progress
,Xyz pvt,BI Report,2024-01-20,2024-05-22,66179,72705.0,Pending
1474.0,DELTA corp,Consulting,2024-02-12,2024-05-02,20213,76245.0,In Progress
1475.0,DELTA corp,Consulting,2024-06-20,2024-07-23,72142,35629.0,Pending
1476.0,ABC ltd,Automation,2024-02-16,2024-06-02,119531,52186.0,In Progress
1477.0,Xyz pvt,BI Report,2024-04-23,2024-06-18,78545,54537.0,In Progress
1478.0,Delta Corp,Automation,2024-01-19,2024-01-12,42940,38832.0,Pending
1479.0,Delta Corp,Consulting,2024-02-17,2024-04-04,63604,31472.0,In Progress
1480.0,abc LTD,Automation,2024-05-18,2024-01-18,103901,56850.0,In Progress
1481.0,DELTA corp,Automation,2024-06-05,2024-03-25,89332,,Done
1482.0,ABC ltd,Data Cleanup,2024-02-14,2024-02-04,64119,83114.0,Pending
1483.0,Delta Corp,Data Cleanup,2024-06-12,2024-06-12,97888,63696.0,In Progress
1484.0,XYZ Pvt,Data Cleanup,2024-06-24,2024-05-17,76604,80247.0,Pending
1485.0,ABC ltd,Consulting,2024-03-27,2024-06-13,31820,64373.0,In Progress
1486.0,ABC ltd,Automation,2024-01-15,2024-01-21,91502,69264.0,Pending
,Delta Corp,Data Cleanup,2024-04-19,2024-07-24,82345,23979.0,Pending
1488.0,XYZ Pvt,Data Cleanup,2024-06-20,2024-06-03,54314,23049.0,Done
1489.0,abc LTD,Data Cleanup,2024-04-05,2024-07-15,55875,67081.0,Done
1490.0,Delta Corp,Consulting,2024-06-16,2024-06-25,86041,32997.0,Pending
1491.0,XYZ Pvt,Consulting,2024-04-11,2024-02-14,111185,64144.0,In Progress
1492.0,ABC ltd,Automation,2024-03-26,2024-02-11,85793,48830.0,Pending
1493.0,XYZ Pvt,Automation,2024-05-21,2024-03-23,95587,89369.0,In Progress
1494.0,ABC ltd,Automation,2024-03-21,2024-01-21,19909,29746.0,Pending
1495.0,Delta Corp,Data Cleanup,2024-02-20,2024-02-17,107881,,Done
1496.0,DELTA corp,BI Report,2024-04-21,2024-08-04,29866,,Done
1497.0,Delta Corp,Consulting,2024-01-15,2024-03-08,57789,12570.0,In Progress
1498.0,Xyz pvt,Data Cleanup,2024-03-05,2024-01-20,105404,40316.0,Pending
1499.0,Xyz pvt,Data Cleanup,2024-03-28,2024-06-25,109063,59604.0,In Progress
1500.0,Xyz pvt,Automation,2024-03-16,2024-05-21,80997,26467.0,Done
1501.0,Delta Corp,Automation,2024-01-10,2024-03-10,43460,86381.0,Pending
1502.0,abc LTD,Data Cleanup,2024-02-11,2024-02-18,63500,52638.0,Done
1503.0,Delta Corp,Consulting,2024-04-04,2024-01-25,83769,34943.0,Done
1504.0,DELTA corp,Consulting,2024-01-11,2024-05-03,27128,,Pending
1505.0,XYZ Pvt,Data Cleanup,2024-04-27,2024-07-21,20202,11340.0,In Progress
1506.0,Delta Corp,BI Report,2024-05-23,2024-07-25,116243,51532.0,Pending
1507.0,Delta Corp,BI Report,2024-05-04,2024-04-26,111794,85848.0,Done
1508.0,ABC ltd,Consulting,2024-03-18,2024-05-07,80327,74175.0,Done
1509.0,ABC ltd,Automation,2024-05-26,2024-06-14,62965,66918.0,Done
1510.0,ABC ltd,BI Report,2024-06-07,2024-03-25,46238,52188.0,Done
1511.0,Delta Corp,BI Report,2024-03-30,2024-04-14,94258,23211.0,In Progress
1512.0,abc LTD,Automation,2024-01-08,2024-01-11,64240,21496.0,Pending
1513.0,XYZ Pvt,BI Report,2024-05-31,2024-03-28,98583,,Pending
1514.0,XYZ Pvt,Data Cleanup,2024-05-15,2024-02-05,83837,49145.0,In Progress
,DELTA corp,BI Report,2024-04-20,2024-03-11,69289,,In Progress
,abc LTD,Automation,2024-06-24,2024-01-23,47544,89481.0,Done
1517.0,abc LTD,Data Cleanup,2024-06-06,2024-02-02,75064,82255.0,Pending
1518.0,XYZ Pvt,BI Report,2024-02-27,2024-03-13,112119,44027.0,Pending
1519.0,Xyz pvt,Consulting,2024-03-26,2024-07-16,108049,44251.0,Pending
1520.0,ABC ltd,Data Cleanup,2024-02-24,2024-04-28,96176,27403.0,In Progress
1521.0,ABC ltd,Data Cleanup,2024-05-01,2024-07-31,37413,33150.0,Done
1522.0,XYZ Pvt,Consulting,2024-04-17,2024-06-26,97341,83762.0,Done
1523.0,abc LTD,Consulting,2024-02-17,2024-03-03,100669,54940.0,Pending
1524.0,DELTA corp,BI Report,2024-05-11,2024-06-28,63899,,Done
1525.0,Xyz pvt,BI Report,2024-06-13,2024-07-17,101891,42202.0,In Progress
1526.0,XYZ Pvt,Automation,2024-05-15,2024-07-03,103765,16729.0,In Progress
1527.0,ABC ltd,Automation,2024-05-08,2024-06-17,84969,,Pending
1528.0,Delta Corp,Data Cleanup,2024-02-16,2024-05-13,48033,,Done
1529.0,abc LTD,Consulting,2024-01-05,2024-02-13,116154,81920.0,In Progress
1530.0,Delta Corp,Consulting,2024-06-26,2024-08-07,16378,33762.0,In Progress
1531.0,DELTA corp,Automation,2024-01-24,2024-07-26,21503,36724.0,In Progress
1532.0,XYZ Pvt,Data Cleanup,2024-06-23,2024-04-20,57774,28653.0,In Progress
1533.0,ABC ltd,Data Cleanup,2024-01-18,2024-01-06,74608,21507.0,Done
1534.0,Xyz pvt,Automation,2024-03-24,2024-03-20,48617,80914.0,In Progress
1535.0,Delta Corp,Automation,2024-06-04,2024-04-02,19814,50773.0,In Progress
1536.0,Xyz pvt,Automation,2024-01-05,2024-07-25,73335,43205.0,Done
1537.0,DELTA corp,BI Report,2024-01-30,2024-05-26,38763,19571.0,Pending
1538.0,ABC ltd,Data Cleanup,2024-01-01,2024-07-29,25000,45320.0,Pending
1539.0,Delta Corp,Data Cleanup,2024-03-26,2024-07-22,95824,56853.0,In Progress
1540.0,DELTA corp,Data Cleanup,2024-03-22,2024-06-04,18274,38190.0,Pending
1541.0,Xyz pvt,Automation,2024-06-22,2024-06-24,64868,44522.0,Done
1542.0,Xyz pvt,Automation,2024-03-09,2024-06-03,69232,79801.0,In Progress
1543.0,Delta Corp,Automation,2024-01-31,2024-03-05,29227,52489.0,Done
1544.0,ABC ltd,Automation,2024-03-31,2024-06-08,32279,80277.0,Pending
1545.0,Xyz pvt,Consulting,2024-04-02,2024-07-07,89904,9837.0,Pending
1546.0,XYZ Pvt,Automation,2024-05-06,2024-05-14,79940,61763.0,In Progress
1547.0,DELTA corp,BI Report,2024-06-04,2024-06-20,57736,64964.0,Pending
1548.0,Delta Corp,Consulting,2024-01-16,2024-07-02,111542,,In Progress
1549.0,abc LTD,Consulting,2024-02-23,2024-04-24,107916,61198.0,In Progress
1550.0,abc LTD,Automation,2024-05-19,2024-01-24,108504,43143.0,Done
1551.0,ABC ltd,Data Cleanup,2024-01-20,2024-03-07,24651,57427.0,Pending
1552.0,XYZ Pvt,Automation,2024-03-22,2024-03-16,94439,14859.0,Pending
1553.0,Xyz pvt,Data Cleanup,2024-06-10,2024-07-27,99463,53507.0,In Progress
1554.0,abc LTD,Automation,2024-05-30,2024-07-18,22771,42356.0,In Progress
1555.0,ABC ltd,Automation,2024-04-18,2024-07-14,93996,70570.0,In Progress
1556.0,DELTA corp,Data Cleanup,2024-06-03,2024-04-25,85173,20854.0,In Progress
1557.0,XYZ Pvt,Data Cleanup,2024-04-22,2024-05-17,55834,41013.0,Done
,XYZ Pvt,Data Cleanup,2024-01-17,2024-03-17,18553,39654.0,Pending
1559.0,ABC ltd,Data Cleanup,2024-06-24,2024-03-23,49117,31054.0,Done
1560.0,ABC ltd,BI Report,2024-05-28,2024-07-12,116290,81728.0,Pending
1561.0,Xyz pvt,Data Cleanup,2024-06-26,2024-04-14,104116,68254.0,Done
1562.0,ABC ltd,Automation,2024-06-16,2024-03-16,92058,75720.0,In Progress
1563.0,Xyz pvt,Automation,2024-05-05,2024-01-12,77137,53206.0,Done
,Xyz pvt,BI Report,2024-01-03,2024-02-24,49890,44019.0,Done
1565.0,Delta Corp,Data Cleanup,2024-01-17,2024-02-20,108740,,In Progress
1566.0,XYZ Pvt,Automation,2024-02-19,2024-03-17,94428,,In Progress
1567.0,DELTA corp,BI Report,2024-05-01,2024-03-21,23689,60203.0,Pending
1568.0,XYZ Pvt,Automation,2024-03-30,2024-03-19,43063,83238.0,Pending
1569.0,XYZ Pvt,BI Report,2024-03-27,2024-05-26,72198,44539.0,Done
1570.0,Delta Corp,BI Report,2024-01-06,2024-03-18,94598,87072.0,Done
1571.0,Xyz pvt,Consulting,2024-06-04,2024-04-16,16363,50088.0,Done
1572.0,Xyz pvt,Consulting,2024-02-24,2024-04-08,31691,70438.0,In Progress
1573.0,ABC ltd,Data Cleanup,2024-06-21,2024-03-14,17751,24077.0,Pending
1574.0,Delta Corp,Consulting,2024-05-26,2024-03-10,22782,33273.0,Done
1575.0,ABC ltd,BI Report,2024-04-11,2024-07-16,98184,39052.0,Pending
1576.0,Delta Corp,Automation,2024-01-29,2024-07-08,27540,75955.0,Pending
1577.0,ABC ltd,Automation,2024-05-30,2024-03-07,60991,21518.0,In Progress
1578.0,abc LTD,Data Cleanup,2024-04-20,2024-01-25,85875,15396.0,In Progress
1579.0,XYZ Pvt,Consulting,2024-06-08,2024-07-26,107556,48077.0,Done
1580.0,XYZ Pvt,Data Cleanup,2024-01-10,2024-06-07,42609,19981.0,Done
1581.0,DELTA corp,BI Report,2024-03-31,2024-02-18,71655,76292.0,Done
1582.0,Xyz pvt,Consulting,2024-06-25,2024-07-18,86384,72842.0,Done
1583.0,DELTA corp,Data Cleanup,2024-01-29,2024-07-21,78177,13023.0,Done
1584.0,abc LTD,Automation,2024-02-14,2024-03-07,73396,29219.0,Pending
1585.0,DELTA corp,Automation,2024-02-20,2024-04-21,31877,,Pending
1586.0,XYZ Pvt,Data Cleanup,2024-04-10,2024-05-09,33405,45853.0,In Progress
1587.0,Xyz pvt,Data Cleanup,2024-05-07,2024-02-19,63629,13646.0,In Progress
1588.0,abc LTD,Data Cleanup,2024-01-11,2024-01-16,61233,62045.0,Pending
1589.0,XYZ Pvt,BI Report,2024-03-22,2024-07-23,36471,54925.0,In Progress
1590.0,ABC ltd,BI Report,2024-05-07,2024-07-25,18302,51927.0,In Progress
1591.0,Delta Corp,Automation,2024-01-06,2024-06-15,94973,19991.0,Done
1592.0,abc LTD,BI Report,2024-03-07,2024-04-02,95048,,In Progress
1593.0,Xyz pvt,BI Report,2024-03-02,2024-02-20,112972,,In Progress
1594.0,DELTA corp,Consulting,2024-05-12,2024-04-26,38511,32787.0,In Progress
1595.0,DELTA corp,BI Report,2024-05-16,2024-03-26,20022,57092.0,Pending
1596.0,abc LTD,Consulting,2024-01-28,2024-02-06,58239,52791.0,Pending
1597.0,Xyz pvt,BI Report,2024-02-07,2024-07-26,86691,83171.0,Done
1598.0,abc LTD,Automation,2024-02-12,2024-04-12,112016,22932.0,In Progress
1599.0,Xyz pvt,Data Cleanup,2024-04-26,2024-01-10,74269,44911.0,Pending
,DELTA corp,Automation,2024-05-28,2024-07-14,118558,17946.0,Done
1601.0,XYZ Pvt,BI Report,2024-02-15,2024-02-03,105868,22387.0,In Progress
1602.0,ABC ltd,Data Cleanup,2024-06-14,2024-02-22,73398,77141.0,Done
1603.0,XYZ Pvt,Data Cleanup,2024-02-18,2024-01-21,76895,57573.0,Done
1604.0,ABC ltd,Data Cleanup,2024-02-08,2024-06-06,84890,,In Progress
1605.0,DELTA corp,Consulting,2024-03-11,2024-03-17,112383,17152.0,Pending
1606.0,XYZ Pvt,Automation,2024-05-06,2024-02-03,50284,43415.0,In Progress
1607.0,XYZ Pvt,Consulting,2024-06-06,2024-07-03,63640,,In Progress
1608.0,abc LTD,Data Cleanup,2024-05-28,2024-02-20,90692,51394.0,In Progress
1609.0,Delta Corp,Automation,2024-01-01,2024-06-06,37453,77265.0,Pending
1610.0,DELTA corp,Automation,2024-06-08,2024-01-28,113225,39455.0,In Progress
,Xyz pvt,BI Report,2024-05-15,2024-06-15,104294,74560.0,Pending
1612.0,DELTA corp,Consulting,2024-03-09,2024-07-18,89374,24921.0,Done
1613.0,Xyz pvt,Consulting,2024-01-30,2024-04-08,52976,40179.0,Pending
1614.0,Xyz pvt,BI Report,2024-04-24,2024-04-28,28725,,Done
1615.0,ABC ltd,Consulting,2024-01-08,2024-02-08,89873,40037.0,Done
1616.0,Xyz pvt,Data Cleanup,2024-04-22,2024-06-13,91237,41275.0,In Progress
1617.0,Xyz pvt,Data Cleanup,2024-01-19,2024-05-01,110347,44692.0,Pending
1618.0,abc LTD,Consulting,2024-02-28,2024-02-03,58043,16872.0,Done
1619.0,XYZ Pvt,BI Report,2024-06-06,2024-01-14,119514,59764.0,Done
1620.0,DELTA corp,Automation,2024-03-19,2024-07-17,109852,,Pending
1621.0,DELTA corp,Consulting,2024-02-05,2024-07-08,92080,42961.0,Pending
1622.0,Xyz pvt,Automation,2024-02-24,2024-02-13,79990,32466.0,Done
1623.0,Delta Corp,BI Report,2024-02-13,2024-05-19,102050,23762.0,Done
1624.0,DELTA corp,Automation,2024-06-03,2024-04-24,96863,26930.0,Pending
1625.0,Xyz pvt,BI Report,2024-03-17,2024-03-14,61809,62213.0,Pending
1626.0,ABC ltd,BI Report,2024-03-18,2024-05-20,31705,78191.0,Done
1627.0,ABC ltd,Data Cleanup,2024-04-10,2024-04-10,78131,58374.0,In Progress
1628.0,ABC ltd,Data Cleanup,2024-06-24,2024-05-03,91015,64902.0,Pending
,Xyz pvt,BI Report,2024-01-30,2024-05-02,77456,78555.0,Done
1630.0,abc LTD,Consulting,2024-02-08,2024-01-23,91859,,Done
1631.0,Delta Corp,Data Cleanup,2024-01-13,2024-04-16,93473,47314.0,In Progress
1632.0,Xyz pvt,BI Report,2024-05-01,2024-04-24,38089,60175.0,Pending
1633.0,abc LTD,Automation,2024-05-23,2024-03-27,82238,,Done
1634.0,abc LTD,Automation,2024-06-20,2024-06-30,90940,66415.0,In Progress
1635.0,DELTA corp,Consulting,2024-04-21,2024-04-19,114134,54255.0,Pending
